precision,recall
0.412,1.0
0.4122061030515258,1.0
0.4124124124124124,1.0
0.4126189283925889,1.0
0.41282565130260523,1.0
0.4130325814536341,1.0
0.41323971915747243,1.0
0.4134470647265429,1.0
0.41365461847389556,1.0
0.41386238071320947,1.0
0.414070351758794,1.0
0.4142785319255908,1.0
0.41448692152917505,1.0
0.4146955208857574,1.0
0.4149043303121853,1.0
0.4151133501259446,1.0
0.4153225806451613,1.0
0.41553202218860313,1.0
0.4157416750756811,1.0
0.41595153962645126,1.0
0.4161616161616162,1.0
0.4163719050025265,1.0
0.416582406471183,1.0
0.41679312089023773,1.0
0.41700404858299595,1.0
0.4172151898734177,1.0
0.41742654508611954,1.0
0.41763811454637606,1.0
0.4178498985801217,1.0
0.4180618975139523,1.0
0.4182741116751269,1.0
0.4184865413915693,1.0
0.4186991869918699,1.0
0.41891204880528726,1.0
0.41912512716174977,1.0
0.4193384223918575,1.0
0.4195519348268839,1.0
0.41976566479877736,1.0
0.4199796126401631,1.0
0.4201937786843447,1.0
0.4204081632653061,1.0
0.4206227667177131,1.0
0.42083758937691523,1.0
0.42105263157894735,1.0
0.4212678936605317,1.0
0.4214833759590793,1.0
0.4216990788126919,1.0
0.42191500256016384,1.0
0.42213114754098363,1.0
0.4223475140953357,1.0
0.42256410256410254,1.0
0.4227809132888661,1.0
0.42299794661190965,1.0
0.42321520287621983,1.0
0.4234326824254882,1.0
0.4236503856041131,1.0
0.42386831275720166,1.0
0.4240864642305713,1.0
0.4243048403707518,1.0
0.4245234415249871,1.0
0.4247422680412371,1.0
0.42496132026817945,1.0
0.42518059855521156,1.0
0.42540010325245226,1.0
0.4256198347107438,1.0
0.4258397932816537,1.0
0.42605997931747674,1.0
0.4262803931712364,1.0
0.42650103519668736,1.0
0.4267219057483169,1.0
0.42694300518134715,1.0
0.42716433385173663,1.0
0.42738589211618255,1.0
0.4276076803321225,1.0
0.42782969885773625,1.0
0.4280519480519481,1.0
0.4282744282744283,1.0
0.4284971398855954,1.0
0.4287200832466181,1.0
0.42894325871941696,1.0
0.42916666666666664,1.0
0.4293903074517978,1.0
0.42961418143899893,1.0
0.4298382889932186,1.0
0.430062630480167,1.0
0.43028720626631856,1.0
0.43051201671891326,1.0
0.43073706220595925,1.0
0.4309623430962343,1.0
0.4311878597592883,1.0
0.431413612565445,1.0
0.4316396018858041,1.0
0.43186582809224316,1.0
0.43209229155742,1.0
0.4323189926547744,1.0
0.4325459317585302,1.0
0.4327731092436975,1.0
0.4330005254860746,1.0
0.4332281808622503,1.0
0.4334560757496055,1.0
0.4336842105263158,1.0
0.43391258557135337,1.0
0.43414120126448896,1.0
0.43437005798629413,1.0
0.4345991561181435,1.0
0.43482849604221635,1.0
0.4350580781414995,1.0
0.4352879027997887,1.0
0.4355179704016913,1.0
0.4357482813326282,1.0
0.43597883597883597,1.0
0.43620963472736896,1.0
0.4364406779661017,1.0
0.43667196608373077,1.0
0.4369034994697773,1.0
0.43713527851458883,1.0
0.43736730360934184,1.0
0.43759957514604353,1.0
0.43783209351753455,1.0
0.4380648591174907,1.0
0.43829787234042555,1.0
0.4385311335816924,1.0
0.4387646432374867,1.0
0.43899840170484816,1.0
0.43923240938166314,1.0
0.43946666666666667,1.0
0.439701173959445,1.0
0.4399359316604378,1.0
0.44017094017094016,1.0
0.4404061998931053,1.0
0.4406417112299465,1.0
0.44087747458533977,1.0
0.4411134903640257,1.0
0.4413497589716122,1.0
0.4415862808145766,1.0
0.4418230563002681,1.0
0.44206008583690987,1.0
0.44229736983360174,1.0
0.44253490870032225,1.0
0.44277270284793124,1.0
0.443010752688172,1.0
0.44324905863367403,1.0
0.4434876210979548,1.0
0.4437264404954227,1.0
0.44396551724137934,1.0
0.44420485175202157,1.0
0.4444444444444444,1.0
0.44468429573664325,1.0
0.4449244060475162,1.0
0.4451647757968666,1.0
0.4454054054054054,1.0
0.4456462952947539,1.0
0.4458874458874459,1.0
0.44612885760693016,1.0
0.4463705308775731,1.0
0.44661246612466127,1.0
0.44685466377440347,1.0
0.44709712425393383,1.0
0.44733984799131377,1.0
0.44758283541553506,1.0
0.44782608695652176,1.0
0.4480696030451332,1.0
0.44831338411316646,1.0
0.44855743059335873,1.0
0.44880174291938996,1.0
0.4490463215258856,1.0
0.44929116684841874,1.0
0.44953627932351337,1.0
0.4497816593886463,1.0
0.4500273074822501,1.0
0.45027322404371584,1.0
0.4505194095133953,1.0
0.45076586433260396,1.0
0.45101258894362345,1.0
0.45125958378970427,1.0
0.4515068493150685,1.0
0.4517543859649123,1.0
0.45200219418540866,1.0
0.4522502744237102,1.0
0.4524986271279517,1.0
0.45274725274725275,1.0
0.45299615173172075,1.0
0.45324532453245325,1.0
0.453494771601541,1.0
0.45374449339207046,1.0
0.4539944903581267,1.0
0.45424476295479604,1.0
0.4544953116381688,1.0
0.45474613686534215,1.0
0.45499723909442297,1.0
0.4552486187845304,1.0
0.45550027639579876,1.0
0.4557522123893805,1.0
0.4560044272274488,1.0
0.45625692137320045,1.0
0.4565096952908587,1.0
0.4567627494456763,1.0
0.45701608430393786,1.0
0.4572697003329634,1.0
0.4575235980011105,1.0
0.4577777777777778,1.0
0.45803224013340743,1.0
0.4582869855394883,1.0
0.4585420144685587,1.0
0.45879732739420936,1.0
0.45905292479108634,1.0
0.4593088071348941,1.0
0.4595649749023982,1.0
0.45982142857142855,1.0
0.4600781686208822,1.0
0.46033519553072627,1.0
0.4605925097820011,1.0
0.4608501118568233,1.0
0.4611080022383884,1.0
0.46136618141097424,1.0
0.461624649859944,1.0
0.4618834080717489,1.0
0.4621424565339316,1.0
0.4624017957351291,1.0
0.4626614261650758,1.0
0.46292134831460674,1.0
0.46318156267566046,1.0
0.4634420697412823,1.0
0.4637028700056275,1.0
0.46396396396396394,1.0
0.46422535211267607,1.0
0.4644870349492672,1.0
0.4647490129723632,1.0
0.4650112866817156,1.0
0.4652738565782044,1.0
0.4655367231638418,1.0
0.465799886941775,1.0
0.4660633484162896,1.0
0.4663271080928127,1.0
0.4665911664779162,1.0
0.4668555240793201,1.0
0.4671201814058957,1.0
0.46738513896766876,1.0
0.4676503972758229,1.0
0.467915956842703,1.0
0.4681818181818182,1.0
0.46844798180784536,1.0
0.46871444823663255,1.0
0.46898121798520204,1.0
0.46924829157175396,1.0
0.46951566951566953,1.0
0.4697833523375142,1.0
0.47005134055904163,1.0
0.4703196347031963,1.0
0.47058823529411764,1.0
0.47085714285714286,1.0
0.47112635791881075,1.0
0.47139588100686497,1.0
0.4716657126502576,1.0
0.47193585337915234,1.0
0.4722063037249284,1.0
0.4724770642201835,1.0
0.47274813539873783,1.0
0.4730195177956372,1.0
0.4732912119471568,1.0
0.4735632183908046,1.0
0.4738355376653249,1.0
0.47410817031070196,1.0
0.4743811168681635,1.0
0.47465437788018433,1.0
0.4749279538904899,1.0
0.47520184544405997,1.0
0.47547605308713214,1.0
0.47575057736720555,1.0
0.4760254188330445,1.0
0.47630057803468207,1.0
0.47657605552342397,1.0
0.47685185185185186,1.0
0.47712796757382747,1.0
0.47740440324449596,1.0
0.4776811594202899,1.0
0.4779582366589327,1.0
0.4782356355194428,1.0
0.47851335656213706,1.0
0.4787914003486345,1.0
0.4790697674418605,1.0
0.47934845840605,1.0
0.479627473806752,1.0
0.47990681421083287,1.0
0.4801864801864802,1.0
0.480466472303207,1.0
0.4807467911318553,1.0
0.4810274372446001,1.0
0.48130841121495327,1.0
0.48158971361776737,1.0
0.4818713450292398,1.0
0.4821533060269163,1.0
0.48243559718969553,1.0
0.48271821909783247,1.0
0.48300117233294254,1.0
0.48328445747800586,1.0
0.4835680751173709,1.0
0.4838520258367587,1.0
0.48413631022326675,1.0
0.4844209288653733,1.0
0.48470588235294115,1.0
0.4849911712772219,1.0
0.48527679623085984,1.0
0.48556275780789626,1.0
0.4858490566037736,1.0
0.4861356932153392,1.0
0.48642266824085006,1.0
0.48670998227997636,1.0
0.48699763593380613,1.0
0.4872856298048492,1.0
0.48757396449704143,1.0
0.48786264061574897,1.0
0.4881516587677725,1.0
0.4884410195613515,1.0
0.4887307236061684,1.0
0.4890207715133531,1.0
0.48931116389548696,1.0
0.48960190136660725,1.0
0.48989298454221164,1.0
0.49018441403926233,1.0
0.49047619047619045,1.0
0.49076831447290054,1.0
0.49106078665077474,1.0
0.4913536076326774,1.0
0.4916467780429594,1.0
0.4919402985074627,1.0
0.4922341696535245,1.0
0.49252839210998206,1.0
0.49282296650717705,1.0
0.4931178934769599,1.0
0.4934131736526946,1.0
0.493708807669263,1.0
0.4940047961630695,1.0
0.4943011397720456,1.0
0.49459783913565425,1.0
0.4948948948948949,1.0
0.4951923076923077,1.0
0.4954900781719784,1.0
0.49578820697954273,1.0
0.49608669476219147,1.0
0.4963855421686747,1.0
0.49668474984930683,1.0
0.4969843184559711,1.0
0.49728424864212434,1.0
0.4975845410628019,1.0
0.49788519637462236,1.0
0.49818621523579204,1.0
0.4984875983061101,1.0
0.49878934624697335,1.0
0.49909145972138097,1.0
0.4993939393939394,1.0
0.4996967859308672,1.0
0.5,1.0
0.5003035822707954,1.0
0.5006075334143378,1.0
0.5009118541033435,1.0
0.5012165450121655,1.0
0.5015216068167986,1.0
0.5018270401948843,1.0
0.502132845825716,1.0
0.5024390243902439,1.0
0.5027455765710799,1.0
0.503052503052503,1.0
0.5033598045204642,1.0
0.5036674816625917,1.0
0.5039755351681957,1.0
0.5042839657282742,1.0
0.5045927740355175,1.0
0.5049019607843137,1.0
0.5052115266707541,1.0
0.505521472392638,1.0
0.5058317986494782,1.0
0.5061425061425061,1.0
0.5064535955746773,1.0
0.5067650676506765,1.0
0.5070769230769231,1.0
0.5073891625615764,1.0
0.5077017868145409,1.0
0.5080147965474723,1.0
0.5083281924737816,1.0
0.508641975308642,1.0
0.5089561457689932,1.0
0.5092707045735476,1.0
0.5095856524427953,1.0
0.5099009900990099,1.0
0.5102167182662539,1.0
0.5105328376703842,1.0
0.5108493490390577,1.0
0.511166253101737,1.0
0.5114835505896959,1.0
0.5118012422360249,1.0
0.512119328775637,1.0
0.5124378109452736,1.0
0.5127566894835096,1.0
0.5130759651307597,1.0
0.5133956386292835,1.0
0.513715710723192,1.0
0.5140361821584529,1.0
0.5143570536828964,1.0
0.5146783260462211,1.0
0.515,1.0
0.515322076297686,1.0
0.5156445556946183,1.0
0.5159674389480275,1.0
0.5162907268170426,1.0
0.516614420062696,1.0
0.5169385194479298,1.0
0.517263025737602,1.0
0.5175879396984925,1.0
0.5179132620993087,1.0
0.5182389937106918,1.0
0.5185651353052234,1.0
0.5188916876574308,1.0
0.5192186515437933,1.0
0.519546027742749,1.0
0.5198738170347004,1.0
0.5202020202020202,1.0
0.5205306380290587,1.0
0.5208596713021492,1.0
0.5211891208096142,1.0
0.5215189873417722,1.0
0.5218492716909436,1.0
0.5221799746514575,1.0
0.5225110970196576,1.0
0.5228426395939086,1.0
0.5231746031746032,1.0
0.5235069885641678,1.0
0.5238397965670692,1.0
0.5241730279898219,1.0
0.524506683640993,1.0
0.5248407643312102,1.0
0.5251752708731676,1.0
0.5255102040816326,1.0
0.5258455647734525,1.0
0.5261813537675607,1.0
0.526517571884984,1.0
0.5268542199488491,1.0
0.527191298784389,1.0
0.5275288092189501,1.0
0.5278667520819987,1.0
0.5282051282051282,1.0
0.5285439384220654,1.0
0.5288831835686778,1.0
0.5292228644829801,1.0
0.5295629820051414,1.0
0.5299035369774919,1.0
0.5302445302445302,1.0
0.5305859626529298,1.0
0.5309278350515464,1.0
0.5312701482914249,1.0
0.5316129032258065,1.0
0.5319561007101355,1.0
0.5322997416020672,1.0
0.5326438267614738,1.0
0.5329883570504528,1.0
0.5333333333333333,1.0
0.533678756476684,1.0
0.5340246273493195,1.0
0.5343709468223087,1.0
0.5347177157689812,1.0
0.535064935064935,1.0
0.5354126055880442,1.0
0.5357607282184655,1.0
0.5361093038386467,1.0
0.5364583333333334,1.0
0.5368078175895765,1.0
0.5371577574967406,1.0
0.5375081539465101,1.0
0.5378590078328982,1.0
0.5382103200522534,1.0
0.538562091503268,1.0
0.538914323086985,1.0
0.5392670157068062,1.0
0.5396201702685003,1.0
0.5399737876802096,1.0
0.540327868852459,1.0
0.5406824146981627,1.0
0.541037426132633,1.0
0.5413929040735874,1.0
0.5417488494411571,1.0
0.5421052631578948,1.0
0.5424621461487821,1.0
0.5428194993412385,1.0
0.5431773236651285,1.0
0.5435356200527705,1.0
0.5438943894389439,1.0
0.5442536327608983,1.0
0.5446133509583608,1.0
0.544973544973545,1.0
0.5453342157511581,1.0
0.5456953642384106,1.0
0.5460569913850232,1.0
0.5464190981432361,1.0
0.5467816854678168,1.0
0.547144754316069,1.0
0.5475083056478405,1.0
0.5478723404255319,1.0
0.5482368596141052,1.0
0.5486018641810919,1.0
0.5489673550966022,1.0
0.5493333333333333,1.0
0.5496997998665777,1.0
0.5500667556742324,1.0
0.5504342017368069,1.0
0.5508021390374331,1.0
0.551170568561873,1.0
0.5515394912985274,1.0
0.5519089082384461,1.0
0.5522788203753352,1.0
0.5526492287055668,1.0
0.553020134228188,1.0
0.5533915379449295,1.0
0.553763440860215,1.0
0.5541358439811701,1.0
0.5545087483176312,1.0
0.5548821548821549,1.0
0.555256064690027,1.0
0.5556304787592717,1.0
0.5560053981106613,1.0
0.5563808237677245,1.0
0.5567567567567567,1.0
0.5571331981068289,1.0
0.557510148849797,1.0
0.5578876100203114,1.0
0.5582655826558266,1.0
0.5586440677966101,1.0
0.5590230664857531,1.0
0.5594025797691785,1.0
0.5597826086956522,1.0
0.5601631543167913,1.0
0.5605442176870749,1.0
0.5609257998638529,1.0
0.5613079019073569,1.0
0.5616905248807089,1.0
0.5620736698499318,1.0
0.562457337883959,1.0
0.5628415300546448,1.0
0.5632262474367737,1.0
0.5636114911080712,1.0
0.5639972621492129,1.0
0.5643835616438356,1.0
0.564770390678547,1.0
0.5651577503429356,1.0
0.5655456417295813,1.0
0.5659340659340659,1.0
0.5663230240549828,1.0
0.5667125171939478,1.0
0.5671025464556091,1.0
0.5674931129476584,1.0
0.5678842177808407,1.0
0.5682758620689655,1.0
0.5686680469289165,1.0
0.569060773480663,1.0
0.5694540428472702,1.0
0.5698478561549101,1.0
0.5702422145328719,1.0
0.5706371191135734,1.0
0.571032571032571,1.0
0.5714285714285714,1.0
0.5718251214434421,1.0
0.5722222222222222,1.0
0.5726198749131342,1.0
0.5730180806675939,1.0
0.5734168406402227,1.0
0.5738161559888579,1.0
0.5742160278745645,1.0
0.5746164574616457,1.0
0.5750174459176552,1.0
0.5754189944134078,1.0
0.5758211041229909,1.0
0.5762237762237762,1.0
0.5766270118964311,1.0
0.5770308123249299,1.0
0.5774351786965662,1.0
0.5778401122019635,1.0
0.5782456140350877,1.0
0.5786516853932584,1.0
0.5790583274771609,1.0
0.5794655414908579,1.0
0.5798733286418015,1.0
0.5802816901408451,1.0
0.5806906272022551,1.0
0.5811001410437235,1.0
0.5815102328863797,1.0
0.5819209039548022,1.0
0.5823321554770318,1.0
0.5827439886845828,1.0
0.5831564048124558,1.0
0.5835694050991501,1.0
0.5839829907866761,1.0
0.5843971631205673,1.0
0.5848119233498935,1.0
0.5852272727272727,1.0
0.5856432125088842,1.0
0.5860597439544808,1.0
0.5864768683274021,1.0
0.5868945868945868,1.0
0.5873129009265858,1.0
0.5877318116975749,1.0
